ID,Nome,Graduação,Tamanho,Tipo de Proteção,Localidade,Montanha,Número de Proteções,Conquistadores,Data da Conquista,Clube,Descrição
1738631915635,Carnaferros,Graduação: V E1,Tamanho: 60 metros,Tipo de Proteção: Via,"Localidade: Vale do Roncador, Ferros / MG - BRASIL (Ver no Google)",Montanha: Parede das Aderências do Roncador,Número de Proteções: 9,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 16/02/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Inicia imediatamente à direita da base da “São Lourenço”. Via com boas passadas em aderência e regletes, contando com um crux bem definido, em aderência. Sua parada final fica quase na mesma altura da P1 do ""Pr. São Lourenço"", por onde pode-se tocar até a vegetação final da parede. Atenção às lacas soltas chegando na P1!"
1738631917198,Um Momento no Tempo,Graduação: 4° VI D1 E2,Tamanho: 120 metros,Tipo de Proteção: Paredão,"Localidade: Vale do Roncador, Ferros / MG - BRASIL (Ver no Google)",Montanha: Parede Principal do Roncador,Número de Proteções: 13,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 17/02/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Ótima via, que inicia em um fácil costão, para então ganhar uma bonita canaleta e finalmente, uma barriga feita em aderência, onde encontra-se o crux (primeira metade da via). A primeira enfiada (e mais bonita) possui proteção generosa, enquanto que a segunda enfiada, bem mais fácil, possui proteções mais espaçadas até atingir o topo da parede."
1738631918381,Contra-Grip e Resfriado,Graduação: IV E2,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 0,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 01/03/2015,Clube: Centro Excursionista Brasileiro,"Descrição: A base desta nova via pode ser acessada através da base da “Parabolts em Fúria” (que é linda, por sinal), descendo cerca de 20 metros e contornando a parede pela direita (de costas para a parede) por mais uns 40 metros. Inicia em lances bem fáceis, positivos, em agarras e sequências de platôs, até chegar nas duas barrigas levemente negativas na metade superior da via. Ambas possuem um grande quantidade dos buracos característicos do setor, facilitando os lances. As proteções nem sempre são muito óbvias, mas existem fendas e buracos bastante sólidos em sua extensão, conferindo uma segurança bem razoável. Friends grandes (até o camalot #4) são indispensáveis. Tricans grandes também são uma ótima opção para os enormes buracos ao longo dos dois cruxes da via.
Ao final da segunda barriga, a parede perde completamente a inclinação, virando um costão até o topo deste setor. A parada pode ser feita com friends médios, ou em algum dos inúmeros bicos de pedra (utilizei uma fita passada em um enorme bloco de pedra para fazer a segurança). A descida pode ser feita rapelando pelos bicos de pedra em diagonal para a direita (olhando de frente para a parede), até a base da “Parabolts em Fúria” (cerca de 15 metros de descida), ou seguindo os costões pela esquerda, até voltar à vegetação do solo, num ponto mais distante da base.
Apesar de ser uma via de graduação baixa, com poucos lances que exijam muita técnica, trata-se de uma boa opção para treinar colocações móveis sem muito estresse, além de possuir acesso bem tranquilo à base. Atenção apenas às possíveis agarras que podem se quebrar (sobretudo, um protuberante bico de pedra na primeira barriga da via), por se tratar de uma linha recente."
1738631919869,Deus Me Livre,Graduação: IV E1,Tamanho: 20 metros,Tipo de Proteção: Não informado,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 22/03/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via que possui seu crux logo nos primeiros metros, em parede levemente negativa, mas com boas agarras em buracos. Evolui para lances bem verticais, mas sem negatividade, com fendas sólidas até o topo. O bloco final pode ser vencido pela esquerda, facilitando bastante as últimas passadas, entretanto, a via foi conquistada pela direita, pegando uma parede levemente negativa, com bons cristais e buracos para a progressão até o grampo do topo. Na descida, optei por bater um grampo nos lances iniciais, pois os mesmos estavam bem expostos e sem possibilidade de proteção móvel. Todo o resto da via possui belas fendas e buracos, permitindo proteções à prova de bomba com friends médios e pequenos.",Croquis / Arquivos Anexos:
1738631921197,Cruz Credo,Graduação: V E2,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 2,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 22/03/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Conquistei a via tentando fazê-la completamente em móvel, mas a primeira proteção foi sair aos 15 metros do chão, sendo estes, os responsáveis pelos lances mais complexos da linha. Ou seja, a via ficou realmente ""nervosa"" e bem exposta. A metade superior conta com ótimos buracos e fendas para proteções com friends médios e pequenos, até o grampo do topo. Retornamos após a conquista e intermediamos os lances iniciais, melhorando a exposição, transformando o E4 em um E2. Via muito recomendada!"
1738631922703,Meditando em Transparência,Graduação: VI E1,Tamanho: 20 metros,Tipo de Proteção: Não informado,"Localidade: Lundcéia, Lagoa Santa / MG - BRASIL (Ver no Google)",Montanha: Lapa do Seu Antão,Número de Proteções: 6,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 04/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Linda via que fica entre “A Preguiça Gigante” e a “Beabá”, no setor do Corredor. Inicia em lance que pode ser feito pela esquerda, mais atlético, ou pela direita, mais técnico. Ambas as saídas são o crux da via, que segue por mais alguns lances técnicos, protegidos com duas chapeletas. Depois, a via fica relativamente mais fácil, sendo protegida em duas pontes de pedra (buracos na pedra, onde é possível passar uma fita de 80cm ou mais). Parada dupla no topo, com grampos de 1/2."
1738631924153,A Vaca Mora ao Lado,Graduação: V E2,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Lundcéia, Lagoa Santa / MG - BRASIL (Ver no Google)",Montanha: Lapa do Seu Antão,Número de Proteções: 1,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 04/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via totalmente em móvel, que segue uma linha bem natural, à direita da “Rebeca Lovers”, no setor do Corredor. A saída pode ser bem protegida (opcionalmente) por friends bem grandes. Depois, o resto da via possui boas proteções em friends médios e pequenos até atingir o topo, numa sequencia levemente negativa. Parada dupla com grampos de 1/2."
1738631925469,Orelha de Vivi,Graduação: VIIa E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Lundcéia, Lagoa Santa / MG - BRASIL (Ver no Google)",Montanha: Lapa do Seu Antão,Número de Proteções: 5,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 04/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, porém forte, sempre negativa, que segue reto por agarras e pequenas fissuras. A primeira proteção é uma chapeleta. Depois, segue em grampos de 1/2 até o topo, onde existe uma parada dupla também em grampos. Fica à esquerda da via “Capitão do Mato”, sendo a última via nesta parede, no setor do Crepúsculo."
1738631926692,De Filho Para Pai,Graduação: V E1,Tamanho: 10 metros,Tipo de Proteção: Via,"Localidade: Lundcéia, Lagoa Santa / MG - BRASIL (Ver no Google)",Montanha: Lapa do Seu Antão,Número de Proteções: 4,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 05/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta e de baixa graduação. O crux fica exatamente na saída da base, em lance levemente negativo. Depois, deve-se seguir pela aresta até o topo, em lances mais simplórios. Via toda protegida em grampos de 1/2, com parada dupla no final. Nome dado em alusão à via “De Pai para Filho”, situada em uma aresta a cerca de 20 metros, neste mesmo setor (Bocaina), além de fazer menção ao meu pai, falecido há exatos 30 anos no dia desta conquista, minha 200ª."
1738631928326,Sobrevivi,Graduação: 2° IV sup D1 E2,Tamanho: 110 metros,Tipo de Proteção: Paredão,"Localidade: Botafogo, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro São João,Número de Proteções: 16,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 21/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via que possui seu (bonito) crux logo nos metros iniciais, sempre bem protegidos. Depois dos 25 metros iniciais, a via perde verticalidade e fica bem mais fáci até o topo. Nestes lances, a proteção se torna um pouco mais espaçada, porém sem grandes mistérios. Os 25 metros finais da via devem ser feitos utilizando proteção em friends pequenos e stoppers, em duas fissuras horizontais. Apesar do lance ser bem, simples, possibilitando passá-lo até sem estas proteções, caso isso não seja feito, a exposição da via sobre um pouco. As duas paradas estão duplicadas e é possível rapelar com corda de 60m. Inicia poucos metros à esquerda da “WTF”."
1738631929903,Limo Nada,Graduação: III sup E1,Tamanho: 35 metros,Tipo de Proteção: Via,"Localidade: Botafogo, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro São João,Número de Proteções: 8,Conquistadores: Pedro Bugim,Data da Conquista: 23/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via predominantemente em agarras, que possui certa verticalidade desde o início até seus metros finais, onde é possível proteger com um friends médios, a virada de um degral. Apesar desta possibilidade, a proteção pode ser ignorada, elevando a exposição dets avia de E1 para E2. Via protegida por grampos de 1/2, com parada dupla ao final. Rapel possível com corda de 60m. Conquistada em solitário."
1738631931197,Fissura Psepcional,Graduação: IV E2,Tamanho: 40 metros,Tipo de Proteção: Via,"Localidade: Botafogo, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro São João,Número de Proteções: 2,Conquistadores: Pedro Bugim,Data da Conquista: 23/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Última via da parede, em sua extrema esquerda. Inicia em delicados lances de agarras, onde se encontra o crux da via, protegido por dois gramnpos de 1/2. Depois, passa por uma pequena laca onde pode-se proteger com stoppers e segue para um belo diedro, todo protegido por friends médios. Ao final do diedro, um friend grande pode ser interessante. Finaliza pelo traçado da via “Limo Nada”, usando seu último grampo e parada dupla em comum. Rapel com corda de 60m, pela via “Limo Nada”. Conquistada em solitário."
1738631932830,Quinto dos Infernos,Graduação: V E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 6,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 25/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Trata-se da terceira via no setor do Cruz Credo, sendo a única das três, inteiramente em proteção fixa (grampos de 1/2). Seu crux fica logo na saída, passando por lances levemente negativos, em regletes e agarras. Depois, evolui para agarras grandes e com parede bastante vertical. Assim como as demais vias deste setor, ainda possui uma boa quantidade de agarras “duvidosas”, o que confere ao escalador, uma emoção extra."
1738631934132,Mina de Cristal,Graduação: VI E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 1,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 26/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via que fica à direita da “Um Minuto de Silêncio”, totalmente protegida em móvel, contando com um grampo no topo, para rapel / top-rope. Utilizei friends médios a pequenos, em colocações muito sólidas. Apesar de curta, possui ótimas passadas de equilíbrio e oposição, sobretudo em seu início, negativo. Este setor fica à direita do setor dos Ácidos... como não sabia o nome extado deste setor, mantive como “Setor dos Ácidos” no croqui."
1738631935449,Mano de Quartzito,Graduação: V E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 3,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 26/04/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via considerada “longa” para os padrões locais, contando com apenas dois grampos em seu início, feito em uma bonita aresta. Depois, proteções móveis em friends pequenos aos grandes e stoppers diversos, ao longo de toda a via, sempre muito sólidas. Fica imediatamente à esquerda da “Um Minuto de Silêncio”, no mesmo setor que a via acima. Grampo no topo, para rapel. Atenção especial após costurar o segundo grampo, onde existe uma minúscula casa de marimbondo. Durante a conquista, não representou perigo, mas é sempre bom ficar atento!"
1738631937071,Praga Divina,Graduação: V E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 3,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 24/05/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via iniciada em agarras e com um grampo. Evolui para fendas ótimas para proteger com friends pequenos. Ao final, há mais um grampo de progressão e um grampo no topo para parada / rapel."
1738631938677,Jesus Humilha o Satanás,Graduação: V E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 3,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 24/05/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via que inicia em uma fenda perfeita, feita em oposição e protegida por friends médios e pequenos. Depois, lances em agarras protegidos por dois grampos. Finaliza em uma pequena fenda e possui grampo no topo."
1738631940733,Pedra na Cruz,Graduação: III E1,Tamanho: 6 metros,Tipo de Proteção: Variante,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 0,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 24/05/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Pequena variante da via ""Praga Divina"", seguindo pela direita, em uma belíssima fenda, apesar de fácil tecnicamente. Ótima proteção em friends grandes."
1738631941923,Taca Laca na Geni,Graduação: IV E2,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Botafogo, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro São João,Número de Proteções: 1,Conquistadores: Pedro Bugim e Vivianne Sawczuk,Data da Conquista: 06/06/2015,Clube: Centro Excursionista Brasileiro,"Descrição: Via inteiramente em móvel, iniciando à esquerda da base da ""Sobrevivi"", seguindo para a direita, protegendo sempre com peças pequenas e médias, até o grampo do topo da via. O nome da via se deve ao fato de que na conquista, consegui mandar uma laca para baixo, sem querer, que atingiu a Vivi, quem me dava segurança... a laca atingiu seu capacete e depois, seu ombro, onde foi aberto um senhor rombo e nos rendeu uma tarde inteira no hospital. Mas nada muito sério, de modo que ela já está 100%. A fenda é perfeita e vale muito à pena ser repetida."
